sid,name,date,latitude,longitude,wind_speed,category
1994257N13139,NAT,1994-09-17,15.80,152.10,45,0
1994259N12128,ORCHID,1994-09-25,20.50,136.60,135,4
1994259N13244,MIRIAM,1994-09-18,16.30,-126.10,40,0
1994262N16249,NORMAN,1994-09-20,18.10,-114.70,35,0
1994263N17170,PAT,1994-09-23,22.70,162.50,95,2
1994265N10330,ERNESTO,1994-09-23,13.10,-30.40,50,0
1994265N13251,OLIVIA,1994-09-25,17.80,-119.80,130,4
1994265N16149,PAT:RUTH,1994-09-26,31.70,149.20,50,0
1994268N15232,PAUL,1994-09-27,15.60,-128.30,40,0
1994273N08176,SETH,1994-10-07,18.00,126.80,120,4
1994282N17247,ROSA,1994-10-14,19.80,-107.50,90,2
1994287N08176,VERNE,1994-10-23,18.10,130.00,115,4
1994287N14156,TERESA,1994-10-20,15.60,125.40,80,1
1994291N12170,WILDA,1994-10-23,16.40,149.30,125,4
1994294N13203,NONA,1994-10-25,12.00,-168.40,35,0
1994295N25188,YURI,1994-10-24,24.60,163.30,40,0
1994298N25161,ZELDA,1994-11-04,18.40,140.80,135,4
1994302N11086,UNNAMED,1994-10-30,12.50,80.60,60,0
1994306N23313,FLORENCE,1994-11-08,37.00,-49.90,95,2
1994313N12278,GORDON,1994-11-18,33.10,-74.20,75,1
1994315S07168,VANIA,1994-11-15,-17.80,168.20,60,0
1994317N07070,UNNAMED,1994-11-19,8.00,53.80,65,0
1994325S06076,ALBERTINE,1994-11-27,-11.30,71.20,115,4
1994344S09112,ANNETTE,1994-12-18,-18.20,120.20,100,3
1994345N06165,AXEL,1994-12-20,11.20,128.00,115,4
1994347S09167,UNNAMED,1994-12-15,-15.50,179.70,35,0
1994348N04175,BOBBIE,1994-12-21,13.50,153.70,50,0
1994362S11054,CHRISTELLE,1995-01-06,-15.90,57.80,45,0
1994364S11195,WILLIAM,1995-01-02,-19.60,-158.60,65,1
1994365S06063,BENTHA,1995-01-05,-18.00,58.30,55,0
1995017S10078,DORINA,1995-01-22,-17.70,76.30,100,3
1995020S20038,FODAH,1995-01-24,-23.90,40.90,55,0
1995032S10074,GAIL,1995-02-07,-16.50,67.60,75,1
1995032S10095,HEIDA,1995-02-05,-17.60,86.10,40,0
1995049S11133,BOBBY,1995-02-24,-21.10,115.60,105,3
1995053S14065,INGRID,1995-02-27,-24.20,59.40,98,3
1995059S11155,VIOLET,1995-03-05,-22.30,158.20,85,1
1995063S13141,WARREN,1995-03-05,-16.90,138.70,80,0
1995064S13042,JOSTA,1995-03-09,-13.90,43.10,65,1
1995064S13055,KYLIE,1995-03-12,-15.90,57.10,85,2
1995088S10078,MARLENE,1995-04-03,-16.50,69.40,125,4
1995089S09131,CHLOE,1995-04-07,-14.10,123.30,120,3
1995106S09144,AGNES,1995-04-18,-12.90,147.70,108,3
1995113N06169,CHUCK,1995-04-29,7.50,165.50,35,0
1995148N07150,DEANNA,1995-06-03,14.50,119.20,50,0
1995150N05156,ELI,1995-06-04,13.20,144.00,40,0
1995154N17276,ALLISON,1995-06-04,24.70,-86.20,65,1
1995167N11254,ADOLPH,1995-06-18,17.10,-107.80,115,4
1995186N32288,BARRY,1995-07-07,33.20,-70.20,60,0
1995189N11257,BARBARA,1995-07-13,14.20,-124.50,120,4
1995193N06156,FAYE,1995-07-20,22.50,130.10,88,2
1995193N17305,CHANTAL,1995-07-17,27.20,-69.40,60,0
1995198N17252,COSME,1995-07-19,20.80,-115.40,65,1
1995206N13252,DALILA,1995-07-28,16.20,-115.90,55,0
1995206N15133,GARY,1995-07-30,19.70,117.20,65,1
1995209N17122,UNNAMED,1995-07-28,17.30,122.40,35,0
1995210N26273,DEAN,1995-07-31,29.00,-95.00,40,0
1995212N22287,ERIN,1995-08-03,30.00,-86.80,85,2
1995214N15249,ERICK,1995-08-05,17.20,-119.20,55,0
1995215N12145,HELEN,1995-08-11,22.00,114.70,68,1
1995220N14329,FELIX,1995-08-12,24.30,-61.00,120,4
1995220N15256,FLOSSIE,1995-08-10,20.00,-109.30,70,1
1995222N24265,GABRIELLE,1995-08-11,23.60,-97.50,60,0
1995225N12124,IRVING,1995-08-19,19.70,111.40,60,0
1995229N12144,JANIS,1995-08-24,27.70,122.10,55,0
1995233N15261,GIL,1995-08-24,19.70,-114.70,55,0
1995233N16115,LOIS,1995-08-28,18.50,109.90,65,1
1995234N13327,HUMBERTO,1995-08-24,15.70,-43.20,95,2
1995235N13311,IRIS,1995-09-01,25.50,-58.80,95,2
1995235N24281,JERRY,1995-08-23,26.40,-79.70,35,0
1995236N10134,KENT,1995-08-29,19.30,123.70,130,4
1995239N15327,KAREN,1995-08-28,17.40,-43.60,45,0
1995240N24151,MARK,1995-09-01,35.60,161.90,95,2
1995241N11333,LUIS,1995-09-04,17.00,-56.80,130,4
1995244N08139,NINA,1995-09-06,20.10,111.30,45,0
1995244N16256,HENRIETTE,1995-09-04,22.60,-109.70,85,2
1995250N09161,OSCAR,1995-09-15,24.50,137.20,140,5
1995252N08142,POLLY,1995-09-18,23.50,137.80,90,2
1995255N14104,UNNAMED,1995-09-16,21.80,86.90,43,0
1995256N12309,MARILYN,1995-09-16,19.70,-66.40,100,3
1995256N15253,ISMAEL,1995-09-14,20.80,-108.50,70,1
1995258N14115,RYAN,1995-09-21,21.10,120.30,130,4
1995260N15255,JULIETTE,1995-09-20,17.80,-113.50,130,4
1995264N06174,SIBYL,1995-09-30,13.40,121.90,93,2
1995270N10322,NOEL,1995-09-28,15.20,-42.60,65,1
1995271N19273,OPAL,1995-10-04,26.60,-88.80,130,4
1995277N07141,TED,1995-10-12,18.20,108.20,75,1
1995278N08329,PABLO,1995-10-06,11.50,-41.90,50,0
1995279N15153,VAL,1995-10-10,24.70,140.20,45,0
1995281N14278,ROXANNE,1995-10-10,20.00,-86.70,100,3
1995284N17074,UNNAMED,1995-10-13,17.20,68.20,50,0
1995287N08163,WARD,1995-10-19,21.40,134.50,140,5
1995292N08150,YVETTE,1995-10-25,13.50,110.20,63,0
1995293N05177,ANGELA,1995-11-01,12.90,129.30,155,5
1995294N05163,ZACK,1995-10-30,14.10,114.40,118,4
1995294N14306,SEBASTIEN,1995-10-22,21.50,-58.50,55,0
1995300N25301,TANYA,1995-10-30,33.80,-51.80,75,1
1995302N17174,BRIAN,1995-11-02,26.50,152.50,50,0
1995310N09096,UNNAMED,1995-11-09,18.70,84.20,77,0
1995314N25186,COLLEEN,1995-11-12,16.60,178.10,35,0
1995319S05092,AGNIELLE:DARYL,1995-11-21,-12.90,84.50,148,5
1995323N05097,UNNAMED,1995-11-24,15.80,85.70,105,3
1995336S10106,EMMA,1995-12-04,-10.80,95.90,40,-1
1995340S10116,FRANK,1995-12-10,-20.10,114.60,115,4
1995348S15135,GERTIE,1995-12-19,-18.40,120.10,75,0
1995357N07139,DAN,1995-12-27,10.10,127.80,55,0
1996001S08075,BONITA,1996-01-09,-18.60,53.80,135,4
1996002S15133,BARRY,1996-01-05,-16.10,140.90,100,1
1996007S10100,CORYNA:HUBERT,1996-01-09,-13.80,91.30,80,1
1996015S18182,YASI,1996-01-17,-22.50,-171.50,45,0
1996021S16152,CELESTE,1996-01-27,-19.50,149.40,70,0
1996025S14125,ISOBEL,1996-01-29,-13.50,116.90,45,0
1996026S14143,JACOB,1996-02-03,-18.10,117.10,90,2
1996037S09095,UNNAMED,1996-02-07,-10.80,93.20,35,0
1996042S13139,DENNIS,1996-02-16,-13.20,146.90,45,0
1996043S07053,DOLORESSE,1996-02-17,-10.80,42.40,75,1
1996046S14087,UNNAMED,1996-02-15,-15.30,82.90,35,0
1996049S10068,EDWIGE,1996-02-26,-20.60,48.70,95,2
1996049S13042,DOLORESSE,1996-02-18,-13.30,42.10,50,-5
1996057S12074,FLOSSY,1996-02-28,-17.20,65.60,115,4
1996058N06137,UNNAMED,1996-02-29,9.60,127.30,35,-1
1996064S12155,ATU,1996-03-12,-22.10,171.30,55,0
1996066S17129,KIRSTY,1996-03-11,-19.80,119.70,100,3
1996067S16138,ETHEL,1996-03-09,-12.50,141.90,60,0
1996069S21166,ZAKA,1996-03-10,-25.10,175.60,40,0
1996078S12072,GUYLIANNE,1996-03-22,-17.60,57.40,35,-1
1996079S12170,BETI,1996-03-26,-20.10,164.90,105,3
1996090N04150,ANN,1996-04-06,10.70,126.10,40,0
1996093S16074,HANSELLA,1996-04-06,-20.20,63.90,95,2
1996095S09133,OLIVIA,1996-04-10,-19.10,114.90,125,4
1996098S13085,ITELLE,1996-04-14,-15.20,63.10,140,5
1996122N08092,UNNAMED,1996-05-07,20.90,91.50,40,0
1996122S05093,JENNA,1996-05-05,-14.70,89.50,60,0
1996128N07138,BART,1996-05-14,15.90,125.60,125,4
1996134N11246,UNNAMED,1996-05-14,12.10,-118.80,45,0
1996137N13111,CAM,1996-05-22,20.70,122.20,60,0
1996161N17063,UNNAMED,1996-06-11,18.60,58.70,40,0
1996163N08088,UNNAMED,1996-06-13,13.00,82.60,45,0
1996167N16072,UNNAMED,1996-06-18,20.60,70.70,63,0
1996170N27282,ARTHUR,1996-06-21,37.80,-56.20,45,-4
1996172N13261,ALMA,1996-06-23,17.20,-102.80,90,2
1996179N13266,BORIS,1996-06-29,16.60,-100.80,80,1
1996184N09271,CRISTINA,1996-07-03,15.30,-95.90,60,0
1996186N19156,DAN,1996-07-08,22.80,141.40,65,1
1996187N10326,BERTHA,1996-07-09,20.30,-67.70,100,3
1996190S07096,LINDSAY,1996-07-10,-11.70,91.90,40,-1
1996192N19152,EVE,1996-07-15,23.70,135.60,138,5
1996201N07137,GLORIA,1996-07-24,18.00,123.20,90,2
1996202N17115,FRANKIE,1996-07-23,20.10,106.90,90,2
1996203N12152,HERB,1996-07-30,21.60,127.50,128,4
1996207N12297,CESAR,1996-07-28,12.20,-83.90,75,1
1996208N20165,JOY,1996-08-01,30.70,151.80,75,1
1996209N12144,IAN,1996-07-29,18.90,141.20,40,0
1996210N05156,KIRK,1996-08-08,25.00,133.70,80,1
1996211N13270,DOUGLAS,1996-08-01,17.60,-108.00,115,4
1996217N16111,LISA,1996-08-05,18.80,114.20,40,0
1996225N23108,MARTY,1996-08-13,20.60,106.90,50,0
1996227N08156,NIKI,1996-08-21,18.00,110.90,93,2
1996227N15176,ORSON,1996-08-25,24.80,147.70,115,4
1996228S05084,UNNAMED,1996-08-18,-11.80,86.10,45,0
1996232N17280,DOLLY,1996-08-23,21.60,-97.70,70,1
1996232N21170,PIPER,1996-08-25,34.60,158.70,65,1
1996233N12340,EDOUARD,1996-08-25,15.40,-47.00,125,4
1996237N14339,FRAN,1996-09-04,27.00,-74.70,105,3
1996239N13337,GUSTAV,1996-08-29,12.50,-35.20,40,0
1996240N22168,RICK,1996-08-27,22.80,169.00,35,0
1996244N13257,ELIDA,1996-09-04,21.70,-111.80,55,0
1996246N08148,SALLY,1996-09-07,19.30,120.80,138,5
1996247S09084,UNNAMED,1996-09-07,-8.70,76.60,40,0
1996248N15319,HORTENSE,1996-09-13,25.90,-71.50,120,4
1996250N08148,UNNAMED,1996-09-12,15.80,110.00,45,0
1996252N11162,TOM,1996-09-15,21.80,145.20,75,1
1996254N13138,VIOLET,1996-09-15,19.70,126.40,130,4
1996254N14258,FAUSTO,1996-09-12,19.80,-109.50,105,3
1996260N19107,WILLIE,1996-09-19,20.00,111.30,65,1
1996261N08184,YATES,1996-09-25,15.90,147.20,130,4
1996268N15140,ZANE,1996-09-27,22.50,125.30,108,3
1996269N09337,ISIDORE,1996-09-28,15.80,-42.90,100,3
1996272N16250,GENEVIEVE,1996-09-28,15.40,-113.60,45,0
1996274N13261,HERNAN,1996-10-02,17.90,-103.10,75,1
1996279N23264,JOSEPHINE,1996-10-07,26.90,-87.30,60,0
1996282N11162,ABEL:BETH,1996-10-17,17.70,122.30,90,2
1996283N12133,BETH,1996-10-12,17.90,119.20,50,0
1996286N17274,KYLE,1996-10-11,16.90,-87.10,45,0
1996288N09092,UNNAMED,1996-10-23,16.30,70.40,63,0
1996289N13280,LILI,1996-10-19,24.40,-74.00,100,3
1996289S05093,ANTOINETTE,1996-10-18,-11.40,78.30,65,1
1996291N17168,CARLO,1996-10-24,23.20,144.80,105,3
1996296N09093,UNNAMED,1996-10-26,13.60,85.40,45,0
1996302S07095,BELLAMINE:MELANIE,1996-11-07,-12.50,78.50,125,4
1996303N07155,ERNIE,1996-11-07,11.90,120.30,50,0
1996305N11121,UNNAMED,1996-11-02,13.80,111.30,40,0
1996306N15097,UNNAMED,1996-11-06,16.60,82.20,115,4
1996307N09154,DALE,1996-11-09,15.10,135.90,140,5
1996309N21175,UNNAMED,1996-11-05,23.50,173.70,50,0
1996312N14125,ERNIE,1996-11-10,19.60,117.90,45,0
1996318N33146,DALE,1996-11-13,34.30,149.80,50,-5
1996319N11283,MARCO,1996-11-20,13.80,-78.50,65,1
1996324S04164,CYRIL,1996-11-24,-16.40,160.90,50,0
1996325S08104,CHANTELLE:DANIELLA,1996-12-05,-14.30,55.90,120,4
1996332N09092,UNNAMED,1996-12-04,15.00,81.80,75,1
1996339S03094,ELVINA,1996-12-11,-13.00,78.70,55,0
1996346S09129,NICHOLAS,1996-12-14,-14.70,123.70,45,0
1996348S09108,OPHELIA,1996-12-16,-11.50,110.40,55,0
1996353N05151,FERN,1996-12-26,11.90,138.70,80,1
1996354S05170,FERGUS,1996-12-27,-18.20,167.50,90,2
1996356N08110,GREG,1996-12-25,6.60,113.90,45,0
1996357S10136,PHIL,1996-12-29,-15.40,120.10,83,2
1996361S12060,FABRIOLA,1997-01-04,-15.60,50.70,58,0
1996364N17145,UNNAMED,1996-12-29,17.20,144.60,50,0
1996365S15137,RACHEL,1997-01-06,-19.20,119.00,80,1
1997001S10176,DRENA,1997-01-05,-15.70,159.10,120,4
1997008S16093,UNNAMED,1997-01-11,-19.10,91.50,50,0
1997009S16188,EVAN,1997-01-15,-21.30,-165.90,70,1
1997011N04176,HANNAH,1997-01-20,6.90,137.50,50,0
1997013S08101,HELINDA:PANCHO,1997-01-22,-13.10,91.00,125,4
1997018S10074,ILETTA,1997-01-26,-15.90,70.60,73,1
1997018S11059,GRETELLE,1997-01-24,-22.70,48.10,115,4
1997021S16172,FREDA,1997-01-27,-24.00,176.60,65,1
1997032S17055,JOSIE,1997-02-13,-23.00,40.10,90,2
1997039S10155,GILLIAN,1997-02-10,-14.30,149.30,45,0
1997042S13096,KARLETTE,1997-02-21,-20.50,63.00,65,1
1997045S11163,HAROLD,1997-02-18,-18.30,156.80,60,0
1997048S12103,UNNAMED,1997-02-20,-17.40,114.80,45,0
1997053S12142,ITA,1997-02-24,-17.30,148.70,45,0
1997054S18201,UNNAMED,1997-02-26,-29.10,-168.00,60,0
1997056S15041,LISETTE,1997-03-01,-20.00,36.80,75,1
1997061S08171,GAVIN,1997-03-08,-20.50,176.40,118,4
1997062S16158,JUSTIN,1997-03-17,-12.00,155.30,90,2
1997071S13176,HINA,1997-03-17,-28.40,193.30,75,1
1997099N06153,ISA,1997-04-20,16.90,137.60,145,5
1997105S10168,IAN,1997-04-17,-20.60,177.70,55,0
1997108N05168,JIMMY,1997-04-24,17.80,153.80,55,0
1997118S09166,JUNE,1997-05-04,-15.70,176.70,65,1
1997124N03171,KELLY,1997-05-08,11.80,167.10,45,0
1997125S08079,RHONDA,1997-05-14,-15.80,96.60,100,3
1997133N03092,UNNAMED,1997-05-18,19.70,90.60,108,3
1997143N17111,LEVI,1997-05-28,22.30,126.90,45,0
1997146N09161,MARIE,1997-05-31,22.50,160.50,90,2
1997147S12168,UNNAMED,1997-05-29,-16.00,167.80,35,0
1997152N06171,NESTOR,1997-06-10,18.10,147.70,138,5
1997152N10265,ANDRES,1997-06-04,14.60,-95.10,45,0
1997152N29283,UNNAMED,1997-06-01,35.50,-74.10,45,-2
1997156S11192,KELI,1997-06-12,-11.60,181.60,113,4
1997161N14266,BLANCA,1997-06-10,14.80,-96.90,40,0
1997165N12139,OPAL,1997-06-17,18.90,133.00,90,2
1997167N06162,PETER,1997-06-30,45.90,154.70,70,1
1997176N16252,CARLOS,1997-06-26,18.20,-111.10,45,0
1997182N32283,ANA,1997-07-01,31.70,-74.60,40,0
1997187N13250,DOLORES,1997-07-09,17.50,-127.50,80,1
1997192N30290,BILL,1997-07-12,37.90,-61.10,65,1
1997193N09248,ENRIQUE,1997-07-14,15.50,-124.50,100,3
1997194N31286,CLAUDETTE,1997-07-13,31.90,-73.00,40,0
1997196N08142,ROSIE,1997-07-22,18.40,132.00,140,5
1997196N10251,FELICIA,1997-07-19,15.60,-126.70,115,4
1997198N27267,DANNY,1997-07-18,29.50,-89.40,70,1
1997199S04079,UNNAMED,1997-07-21,-7.30,76.20,45,0
1997201N24152,SCOTT,1997-07-29,25.70,156.00,55,0
1997202N04152,TINA,1997-08-05,21.20,126.50,90,2
1997210N15120,VICTOR,1997-08-02,21.70,114.00,63,0
1997212N11265,GUILLERMO,1997-08-04,14.20,-116.60,140,5
1997217N06168,WINNIE,1997-08-12,17.50,146.60,140,5
1997221N03179,YULE,1997-08-23,43.70,167.00,65,1
1997222N11246,HILDA,1997-08-12,13.10,-118.40,45,0
1997229N19242,IGNACIO,1997-08-17,20.40,-119.40,35,0
1997232N14136,AMBER,1997-08-27,20.00,124.70,110,3
1997232N17115,ZITA,1997-08-22,21.00,109.50,75,1
1997236N10172,BING,1997-09-01,24.50,139.00,135,4
1997238N11227,JIMENA,1997-08-28,18.00,-137.50,120,4
1997238N19112,CASS,1997-08-30,23.60,118.40,45,0
1997240N12193,OLIWA,1997-09-09,18.50,152.90,140,5
1997246N11316,ERIKA,1997-09-08,23.20,-62.50,110,3
1997247N18248,KEVIN,1997-09-05,20.00,-117.80,50,0
1997252N10171,DAVID,1997-09-14,20.70,159.70,95,2
1997253N12255,LINDA,1997-09-12,17.10,-109.60,160,5
1997256N14227,MARTY,1997-09-14,13.60,-135.60,40,0
1997259N13258,NORA,1997-09-21,16.60,-108.00,115,4
1997261N13114,FRITZ,1997-09-24,15.80,110.10,75,1
1997262N22184,ELLA,1997-09-22,26.40,162.50,40,0
1997263N14084,UNNAMED,1997-09-26,22.30,91.00,65,1
1997265N10175,GINGER,1997-09-27,22.10,159.00,145,5
1997270N11265,OLAF,1997-09-27,14.50,-94.80,60,0
1997270N18111,HANK,1997-10-03,14.80,111.80,40,0
1997277S04170,LUSI,1997-10-10,-13.80,172.10,58,0
1997278N24296,FABIAN,1997-10-08,29.20,-48.80,40,-4
1997279N12263,PAULINE,1997-10-07,13.20,-94.50,115,4
1997283N07177,IVAN,1997-10-17,14.60,128.90,158,5
1997284N04179,JOAN,1997-10-17,14.70,149.40,160,5
1997288N20291,GRACE,1997-10-15,20.60,-68.00,40,-4
1997296N07176,UNNAMED,1997-10-30,7.60,162.00,55,0
1997297S11177,UNNAMED,1997-10-26,-12.90,174.10,35,0
1997298N06140,LINDA,1997-11-02,9.50,103.30,65,1
1997299N07169,KEITH,1997-11-01,12.40,151.00,153,5
1997301N09202,UNNAMED,1997-10-29,11.00,-161.30,35,0
1997302S08199,MARTIN,1997-11-03,-17.20,-153.40,100,3
1997307N08082,UNNAMED,1997-11-11,12.80,65.60,55,0
1997308N08069,UNNAMED,1997-11-08,10.20,55.50,35,0
1997311N09258,RICK,1997-11-09,15.30,-99.80,85,2
1997311N10151,MORT,1997-11-12,13.60,132.80,65,1
1997319S09180,NUTE,1997-11-19,-15.70,160.00,68,1
1997326S09203,OSEA,1997-11-26,-17.70,-151.70,90,2
1997333N06194,PAKA,1997-12-17,14.20,140.20,158,5
1997336S09195,PAM,1997-12-06,-12.30,-163.00,65,1
1997355S05189,SUSAN,1998-01-05,-14.60,169.90,140,5
1997359S12129,SID,1997-12-27,-12.80,136.80,45,0
1997360S12111,SELWYN,1997-12-27,-15.50,109.10,75,0
1998001S09195,RON,1998-01-05,-13.10,-175.60,145,5
1998002S14151,KATRINA,1998-01-09,-15.70,164.60,90,2
1998016S12043,UNNAMED,1998-01-17,-16.20,38.60,35,0
1998022S15125,TIFFANY,1998-01-27,-18.80,117.20,120,4
1998022S15143,LES,1998-01-24,-14.30,136.40,60,0
1998025S12185,TUI,1998-01-26,-13.50,-172.30,40,0
1998030S13194,VELI,1998-02-02,-18.60,-146.20,75,1
1998030S14208,URSULA,1998-02-01,-24.50,-136.30,65,1
1998031S12187,WES,1998-02-03,-15.60,-160.00,50,0
1998032S18036,BELTANE,1998-02-16,-23.10,41.70,40,0
1998036S13066,ANACELLE,1998-02-11,-21.30,59.00,115,4
1998036S13135,CINDY:VICTOR,1998-02-13,-17.00,108.40,90,2
1998046S19070,UNNAMED,1998-02-18,-28.70,64.40,45,0
1998056S14139,MAY,1998-02-25,-15.50,138.50,40,-1
1998064S09093,ELSIE,1998-03-13,-19.70,81.50,90,2
1998064S13061,DONALINE,1998-03-07,-19.20,69.20,55,0
1998073S11065,FIONA,1998-03-17,-17.20,61.50,35,0
1998076S11170,YALI,1998-03-22,-18.30,168.00,90,2
1998079S10145,NATHAN,1998-03-23,-14.30,146.10,65,1
1998087S15172,ZUMAN,1998-03-31,-15.10,166.70,100,3
1998096S13071,GEMMA,1998-04-10,-15.40,75.40,70,1
1998106S09135,UNNAMED,1998-04-18,-12.90,126.00,40,0
1998107S11084,UNNAMED,1998-04-19,-10.50,75.00,40,0
1998108S10203,ALAN,1998-04-22,-10.80,-159.20,45,0
1998120S16220,BART,1998-04-30,-18.40,-138.20,45,-1
1998133N04086,UNNAMED,1998-05-19,21.40,91.20,65,1
1998147N11061,UNNAMED,1998-05-28,12.80,60.40,35,0
1998152N11075,UNNAMED,1998-06-08,21.00,68.60,100,3
1998161N09261,AGATHA,1998-06-14,16.30,-116.20,55,0
1998173N08266,BLAS,1998-06-25,15.30,-106.80,120,4
1998188N18117,NICHOLE,1998-07-09,23.00,119.90,48,0
1998197N13259,CELIA,1998-07-19,21.80,-113.60,50,0
1998201S05086,UNNAMED,1998-07-22,-9.60,80.10,35,0
1998203N11253,DARBY,1998-07-25,15.20,-119.30,100,3
1998204N17144,UNNAMED,1998-07-25,30.90,147.20,45,0
1998209N11335,ALEX,1998-07-30,15.10,-46.10,45,0
1998210N14263,ESTELLE,1998-08-02,16.80,-117.50,115,4
1998213N14128,OTTO,1998-08-03,21.70,122.20,90,2
1998216N09260,FRANK,1998-08-09,25.40,-113.30,40,0
1998217N10130,PENNY,1998-08-10,20.60,112.10,58,0
1998222N09257,GEORGETTE,1998-08-14,19.80,-120.10,100,3
1998230N11267,HOWARD,1998-08-23,14.40,-108.00,130,4
1998232N15312,BONNIE,1998-08-23,24.10,-71.50,100,3
1998233N25268,CHARLEY,1998-08-22,27.50,-96.50,60,0
1998235N17131,REX,1998-08-28,26.70,140.60,113,4
1998236N13326,DANIELLE,1998-08-26,18.40,-49.10,90,2
1998242N14252,ISIS,1998-09-02,24.10,-109.20,65,1
1998244N22267,EARL,1998-09-02,28.70,-87.90,85,2
1998249N16256,JAVIER,1998-09-08,20.70,-112.00,50,0
1998252N26266,FRANCES,1998-09-11,27.20,-95.90,55,0
1998253N17150,STELLA,1998-09-14,27.50,137.30,65,1
1998258N19126,TODD,1998-09-17,22.70,134.50,125,4
1998259N10335,GEORGES,1998-09-20,16.00,-56.30,135,4
1998259N17118,VICKI,1998-09-18,16.10,120.20,83,2
1998261N27270,HERMINE,1998-09-19,28.30,-91.10,40,0
1998262N13333,IVAN,1998-09-26,39.20,-36.30,80,1
1998262N20137,WALDO,1998-09-20,26.00,136.70,45,0
1998264N10343,JEANNE,1998-09-24,15.90,-33.40,90,2
1998267N13134,YANNI,1998-09-29,29.80,126.20,70,1
1998267N33295,KARL,1998-09-27,33.90,-47.30,90,2
1998271S05084,UNNAMED,1998-09-29,-8.60,78.40,35,0
1998272N18068,UNNAMED,1998-09-30,18.20,65.70,35,0
1998278N14314,LISA,1998-10-09,41.60,-38.70,65,1
1998279S10092,ZELIA,1998-10-08,-14.10,94.90,40,0
1998281N11151,ZEB,1998-10-13,16.20,124.20,155,5
1998283N13149,UNNAMED,1998-10-10,13.60,147.40,50,0
1998283N13268,MADELINE,1998-10-18,20.60,-106.60,75,1
1998284N13243,KAY,1998-10-13,16.00,-118.60,65,1
1998285N12149,BABS,1998-10-20,12.50,126.80,135,4
1998285N14068,UNNAMED,1998-10-16,18.50,67.50,35,0
1998288N11268,LESTER,1998-10-22,16.80,-108.80,100,3
1998295N12284,MITCH,1998-10-26,16.90,-83.10,155,5
1998310S10096,ALISON,1998-11-09,-13.60,96.10,85,0
1998315N09116,CHIP,1998-11-13,11.20,109.80,50,0
1998317N11087,UNNAMED,1998-11-15,17.70,82.90,85,2
1998320N10102,UNNAMED,1998-11-21,19.70,87.60,70,1
1998321N11117,DAWN,1998-11-19,11.60,110.80,43,0
1998327N09126,ELVIS,1998-11-25,13.00,111.80,45,0
1998328N28332,NICOLE,1998-12-01,35.10,-37.90,75,1
1998335S12138,THELMA,1998-12-08,-11.50,129.40,120,4
1998336S13120,BILLY,1998-12-04,-18.00,116.90,70,1
1998342N06141,FAITH,1998-12-11,11.30,118.10,90,2
1998343N08114,GIL,1998-12-10,7.70,108.00,40,-1
1998346N10072,UNNAMED,1998-12-15,17.30,64.60,65,1
1998348S17156,UNNAMED,1998-12-17,-32.00,165.10,35,0
1998355S14187,CORA,1998-12-25,-20.30,-175.50,90,2
1998355S20210,UNNAMED,1998-12-23,-33.30,-143.50,50,0
1998357S11101,CATHY,1998-12-24,-16.00,99.30,50,-1
1999003N05114,UNNAMED,1999-01-06,9.30,114.20,35,0
1999013S13164,DANI,1999-01-16,-15.40,163.50,113,4
1999015S20036,ALDA,1999-01-18,-26.90,38.90,60,0
1999020S17158,OLINDA,1999-01-22,-21.50,161.10,55,0
1999021S13113,BIRENDA:DAMIEN,1999-01-24,-16.10,98.50,85,1
1999021S15149,PETE,1999-01-23,-23.50,160.40,55,0
1999024S11138,UNNAMED,1999-01-25,-13.20,138.70,35,0
1999029S14096,CHIKITA,1999-01-31,-17.60,82.60,40,0
1999031N08092,UNNAMED,1999-02-03,11.10,85.30,50,0
1999033S14118,UNNAMED,1999-02-06,-18.80,111.20,40,0
1999040S13160,ELLA,1999-02-11,-13.50,164.50,45,0
1999040S15147,RONA,1999-02-11,-16.40,145.70,75,0
1999043S18038,UNNAMED,1999-02-14,-22.90,38.90,43,0
1999045N11138,IRIS,1999-02-17,11.80,130.90,35,0
1999048S21152,FRANK,1999-02-20,-21.10,165.50,93,2
1999057S22203,GITA,1999-02-27,-26.40,-155.40,45,0
1999060S10089,DAVINA,1999-03-07,-17.00,70.10,110,3
1999062S12121,UNNAMED,1999-03-08,-14.80,93.80,35,0
1999070S19206,HALI,1999-03-16,-21.90,-164.20,65,0
1999071S15087,UNNAMED,1999-03-17,-13.60,73.80,35,0
1999074S13118,ELAINE,1999-03-18,-19.20,110.80,95,2
1999074S13132,VANCE,1999-03-20,-17.60,116.00,125,4
1999084S12119,EVRINA:FREDERIC,1999-03-31,-17.60,91.50,140,5
1999092S11131,GWENDA,1999-04-06,-17.00,116.60,128,4
1999096N10136,UNNAMED,1999-04-08,12.60,128.40,35,0
1999107S12090,HAMISH,1999-04-20,-13.70,91.80,55,0
1999111N08126,KATE,1999-04-26,22.60,137.20,73,1
1999116N14114,LEO,1999-04-30,19.70,115.30,108,3
1999135N12073,UNNAMED,1999-05-18,18.70,67.40,105,3
1999140S16157,UNNAMED,1999-05-25,-35.90,160.30,55,-5
1999151N09132,MAGGIE,1999-06-04,18.50,124.90,103,3
1999159N18091,UNNAMED,1999-06-10,21.10,88.40,35,0
1999163N27302,ARLENE,1999-06-13,28.80,-57.50,50,0
1999169N13264,ADRIAN,1999-06-20,17.80,-109.70,85,2
1999189N12263,BEATRIZ,1999-07-13,14.50,-120.30,105,3
